id,age,status,gender,diet,drinks,height,income,last_online,location,offspring,sign,smokes,speaks,age_group,messages_sent,profile_completion,account_age,preferred_age_range,subscription_type,self_rated_attractiveness
876249,42,single,m,mostly anything,often,73,-1,29/06/2012,"san francisco, california","has kids, but doesn't want more",aries and it’s fun to think about,no,"english (fluently), french (poorly)",35-44,211,92,5,37-47,Premium,5
670570,24,single,m,,socially,60,-1,25/03/2012,"oakland, california",,aquarius,yes,english,25-34,2,66,1,19-29,Free,10
810487,28,single,f,mostly other,socially,71,-1,28/06/2012,"menlo park, california",,gemini but it doesn’t matter,no,"english (fluently), french (fluently), korean (poorly), german (poorly)",25-34,383,64,3,23-33,Premium,8
467184,29,single,f,mostly anything,socially,67,-1,29/06/2012,"san francisco, california","doesn't have kids, but wants them",,no,"english (fluently), chinese (okay)",25-34,178,85,6,24-34,Free,8
366097,46,single,m,,socially,72,-1,27/04/2012,"san francisco, california",,taurus and it’s fun to think about,no,"english (fluently), french (fluently), german (poorly), spanish (poorly)",45-54,341,73,2,41-51,Free,10
360886,29,single,m,,socially,70,30000,30/06/2012,"san francisco, california","doesn't have kids, but might want them",capricorn and it’s fun to think about,no,"english, spanish (poorly)",25-34,302,89,5,24-34,Free,9
732510,34,single,m,mostly anything,socially,76,-1,30/06/2012,"berkeley, california","doesn't have kids, but wants them",gemini but it doesn’t matter,no,english (fluently),35-44,451,78,7,29-39,Free,9
933455,20,single,m,anything,socially,70,-1,08/05/2012,"hayward, california",,,no,english,18-24,475,99,9,18-25,Free,8
141409,36,single,m,mostly anything,socially,70,-1,30/06/2012,"san francisco, california",,cancer but it doesn’t matter,no,"english, hindi",35-44,331,63,1,31-41,Free,8
305910,25,single,m,mostly anything,socially,71,-1,27/06/2012,"walnut creek, california","doesn't have kids, but wants them",leo but it doesn’t matter,no,english (fluently),25-34,37,51,7,20-30,Free,9
609564,26,single,f,mostly vegetarian,often,69,-1,19/06/2012,"san francisco, california",doesn't have kids,libra,sometimes,"english (fluently), spanish (fluently)",25-34,498,97,8,21-31,Premium,2
509793,26,seeing someone,m,strictly anything,socially,70,80000,29/06/2012,"san francisco, california","doesn't have kids, but wants them",aries and it matters a lot,no,"english (fluently), sign language (okay), french (poorly)",25-34,419,71,3,21-31,Free,9
716271,38,single,m,,socially,69,-1,04/06/2012,"san francisco, california",,libra and it’s fun to think about,no,english (fluently),35-44,238,96,2,33-43,Premium,10
467229,44,single,f,mostly vegetarian,socially,68,-1,29/06/2012,"san francisco, california",has kids,leo but it doesn’t matter,no,"english (fluently), portuguese (fluently), french (okay), spanish (poorly)",45-54,168,55,8,39-49,Free,9
327893,33,single,m,mostly other,socially,73,-1,26/06/2012,"san francisco, california",doesn't have kids,taurus,no,"english (fluently), german (fluently), french (poorly), spanish (poorly)",25-34,452,58,7,28-38,Premium,9
548291,28,single,m,,socially,73,40000,17/06/2012,"walnut creek, california","doesn't have kids, but wants them",taurus,when drinking,english,25-34,396,61,1,23-33,Premium,10
629544,34,single,m,strictly vegan,socially,71,20000,13/06/2012,"stanford, california",,taurus and it’s fun to think about,sometimes,english,35-44,342,91,2,29-39,Premium,8
851978,32,single,m,anything,,67,-1,27/06/2012,"san francisco, california",,,when drinking,english,25-34,313,88,4,27-37,Free,6
491103,24,single,m,mostly other,socially,71,-1,26/06/2012,"san francisco, california",doesn't have kids,virgo and it’s fun to think about,no,english,25-34,305,54,3,19-29,Free,10
100817,32,single,m,mostly anything,socially,73,150000,05/05/2012,"san francisco, california",doesn't have kids,,no,"english, italian",25-34,29,89,2,27-37,Premium,9
554616,23,single,f,anything,socially,69,-1,12/10/2011,"walnut creek, california",,capricorn,when drinking,english,18-24,189,93,5,18-28,Free,9
490725,33,single,m,mostly anything,socially,72,-1,29/06/2012,"san francisco, california","doesn't have kids, but might want them",cancer but it doesn’t matter,no,english,25-34,356,50,6,28-38,Free,9
697953,26,single,m,,socially,70,-1,05/11/2011,"daly city, california",,capricorn and it’s fun to think about,no,"english (fluently), spanish (poorly)",25-34,24,59,6,21-31,Premium,10
590402,26,single,m,,socially,68,-1,29/06/2012,"san francisco, california",,gemini but it doesn’t matter,no,"english (fluently), chinese (okay), spanish (poorly)",25-34,111,60,7,21-31,Premium,8
383430,24,single,m,other,rarely,74,20000,29/06/2012,"san francisco, california",doesn't want kids,taurus and it’s fun to think about,no,english (fluently),25-34,410,76,6,19-29,Free,9
249921,22,available,m,,rarely,74,-1,30/06/2012,"berkeley, california",,pisces and it’s fun to think about,no,"english (fluently), chinese (fluently), spanish (poorly)",18-24,434,72,6,18-27,Premium,8
164146,29,single,m,strictly anything,socially,69,-1,29/06/2012,"daly city, california",doesn't have kids,sagittarius but it doesn’t matter,no,"english (fluently), chinese (okay)",25-34,205,69,8,24-34,Free,9
680548,29,single,f,,socially,69,-1,07/06/2012,"san francisco, california",doesn't want kids,gemini and it’s fun to think about,sometimes,english,25-34,184,54,5,24-34,Premium,9
882766,50,single,f,mostly other,not at all,66,20000,17/06/2012,"san leandro, california","doesn't have kids, but might want them",capricorn and it’s fun to think about,no,english,45-54,381,62,5,45-55,Free,9
667517,27,single,m,mostly anything,socially,71,-1,29/06/2012,"richmond, california",doesn't have kids,gemini and it’s fun to think about,no,"english (fluently), spanish (okay)",25-34,495,99,7,22-32,Free,8
778156,27,single,f,,socially,71,-1,03/01/2012,"san leandro, california",,scorpio and it’s fun to think about,no,english (fluently),25-34,378,59,7,22-32,Free,9
204194,60,single,m,mostly anything,not at all,71,50000,27/06/2012,"orinda, california","has kids, but doesn't want more",leo and it’s fun to think about,no,english (fluently),55-64,46,98,3,55-65,Free,7
867129,55,single,m,mostly anything,socially,67,80000,21/06/2012,"mill valley, california","doesn't have kids, and doesn't want any",leo and it’s fun to think about,no,english (fluently),55-64,373,100,1,50-60,Free,10
120211,30,single,f,anything,socially,64,-1,19/06/2012,"san francisco, california","doesn't have kids, but wants them",taurus,no,english,25-34,227,85,5,25-35,Free,8
651677,61,single,f,vegetarian,socially,63,-1,28/06/2012,"oakland, california",has kids,taurus and it’s fun to think about,no,english,55-64,38,90,4,56-65,Free,8
377312,36,single,m,,rarely,69,-1,20/06/2012,"oakland, california",has kids,,no,english,35-44,15,99,1,31-41,Free,7
201870,35,single,f,mostly vegetarian,socially,62,50000,20/12/2011,"alameda, california",,sagittarius but it doesn’t matter,no,english (fluently),35-44,21,65,5,30-40,Premium,9
868302,35,single,f,mostly anything,rarely,66,-1,06/12/2011,"san francisco, california",,sagittarius and it matters a lot,no,english,35-44,212,56,6,30-40,Free,7
697412,20,single,f,other,often,61,20000,27/06/2012,"san francisco, california",doesn't have kids,leo,no,"english (fluently), spanish (poorly)",18-24,309,81,7,18-25,Free,6
435320,42,single,m,,,72,-1,28/04/2012,"richmond, california",,,,english,35-44,148,74,9,37-47,Free,1
523582,21,single,f,,socially,65,-1,20/06/2012,"san francisco, california",,,no,english,18-24,455,93,4,18-26,Free,8
352392,20,single,f,,,62,-1,26/06/2012,"san francisco, california",,taurus and it’s fun to think about,,"english (fluently), vietnamese (fluently), french (poorly), portuguese (poorly)",18-24,240,75,1,18-25,Free,6
144684,38,single,f,,socially,60,-1,29/06/2012,"san francisco, california","has a kid, but doesn't want more",libra but it doesn’t matter,no,english,35-44,271,85,4,33-43,Free,8
852048,27,single,m,strictly anything,socially,70,-1,08/03/2012,"walnut creek, california",,leo,when drinking,english,25-34,58,77,7,22-32,Free,9
167147,58,single,m,mostly vegetarian,socially,71,-1,28/06/2012,"san rafael, california",has kids,aries but it doesn’t matter,no,"english, spanish",55-64,286,93,1,53-63,Free,10
601275,26,single,m,mostly anything,socially,69,-1,29/06/2012,"san francisco, california",doesn't have kids,sagittarius and it’s fun to think about,no,english,25-34,425,61,9,21-31,Premium,10
622575,27,seeing someone,m,vegetarian,socially,68,-1,29/06/2012,"san francisco, california",,,,english,25-34,201,75,6,22-32,Premium,8
267971,24,single,m,mostly anything,socially,70,-1,30/06/2012,"san francisco, california",,gemini and it’s fun to think about,no,"english, chinese (okay), spanish (poorly)",25-34,31,53,8,19-29,Free,9
526421,29,single,m,mostly anything,socially,68,-1,27/06/2012,"foster city, california","doesn't have kids, but might want them",gemini but it doesn’t matter,no,"english (fluently), french (okay)",25-34,442,93,6,24-34,Premium,9
406213,24,single,f,,socially,66,-1,29/06/2012,"mountain view, california",,cancer and it’s fun to think about,no,"english (fluently), german (poorly)",25-34,161,72,7,19-29,Free,8
275326,27,single,m,mostly anything,socially,70,-1,26/06/2012,"san francisco, california",doesn't have kids,,no,english (fluently),25-34,254,89,3,22-32,Free,9
458319,44,single,m,strictly anything,socially,68,-1,29/06/2012,"san francisco, california","doesn't have kids, but wants them",aries but it doesn’t matter,,english,45-54,253,73,8,39-49,Free,9
113566,24,seeing someone,f,,socially,61,-1,22/01/2012,"san francisco, california",,sagittarius and it’s fun to think about,sometimes,"english (fluently), chinese (fluently)",25-34,8,80,5,19-29,Free,10
729304,24,single,m,mostly anything,socially,67,-1,30/03/2012,"san francisco, california",,sagittarius but it doesn’t matter,no,"english (fluently), chinese (poorly)",25-34,464,79,7,19-29,Free,10
551117,24,single,m,mostly anything,socially,71,60000,29/06/2012,"san francisco, california","doesn't have kids, but might want them",taurus but it doesn’t matter,sometimes,english,25-34,138,52,7,19-29,Free,8
763452,24,single,f,mostly anything,socially,67,-1,30/05/2012,"stanford, california",doesn't have kids,scorpio and it matters a lot,no,"english, english (fluently)",25-34,479,65,6,19-29,Premium,9
347212,28,single,f,mostly anything,socially,63,50000,04/12/2011,"san francisco, california",,sagittarius but it doesn’t matter,no,"english (fluently), portuguese (fluently), spanish (okay)",25-34,9,83,3,23-33,Free,10
396545,25,single,m,mostly anything,socially,72,-1,26/06/2012,"emeryville, california","doesn't have kids, but wants them",pisces but it doesn’t matter,no,"english (fluently), spanish (fluently)",25-34,213,87,1,20-30,Free,10
266809,34,single,m,mostly anything,socially,72,-1,27/06/2012,"san francisco, california",,capricorn and it’s fun to think about,no,english (fluently),35-44,272,77,6,29-39,Premium,8
263242,23,single,m,anything,socially,70,-1,29/06/2012,"san carlos, california",,cancer and it’s fun to think about,when drinking,english,18-24,323,98,9,18-28,Free,10
561250,26,single,m,anything,socially,71,20000,29/06/2012,"san leandro, california",doesn't have kids,libra but it doesn’t matter,no,english,25-34,47,93,2,21-31,Free,8
758863,38,single,m,mostly anything,socially,72,-1,29/06/2012,"san francisco, california",doesn't have kids,gemini and it’s fun to think about,no,"english (fluently), spanish (okay)",35-44,435,90,2,33-43,Free,9
432124,27,single,m,anything,socially,71,-1,29/06/2012,"berkeley, california",doesn't have kids,taurus but it doesn’t matter,no,"english (fluently), chinese (poorly)",25-34,110,97,1,22-32,Free,9
685597,33,available,m,strictly anything,socially,72,-1,13/06/2012,"oakland, california",,aries but it doesn’t matter,no,"english (fluently), french (fluently)",25-34,152,56,1,28-38,Premium,9
299524,37,single,m,,socially,72,-1,26/06/2012,"san francisco, california","doesn't have kids, but might want them",gemini but it doesn’t matter,no,english,35-44,122,57,2,32-42,Premium,9
741888,29,single,m,,socially,72,-1,28/06/2012,"san francisco, california","doesn't have kids, but might want them",libra and it’s fun to think about,no,"english, thai (okay), french (poorly)",25-34,404,56,1,24-34,Free,9
747786,41,single,m,mostly anything,socially,74,-1,13/03/2012,"san francisco, california",,,no,english,35-44,356,86,6,36-46,Free,9
593807,40,single,m,mostly anything,socially,74,-1,29/06/2012,"san francisco, california","has a kid, and might want more",leo and it’s fun to think about,no,"english (fluently), french (okay), spanish (poorly), portuguese (poorly)",35-44,101,56,5,35-45,Premium,10
202044,27,single,m,anything,socially,73,-1,24/05/2012,"emeryville, california",,aquarius but it doesn’t matter,no,"english (fluently), spanish (okay), arabic (fluently), french (poorly)",25-34,240,99,8,22-32,Free,8
212973,25,single,m,mostly anything,socially,68,-1,28/06/2012,"alameda, california",doesn't have kids,aquarius but it doesn’t matter,no,"english, spanish (okay)",25-34,320,67,7,20-30,Free,8
602928,25,single,m,anything,socially,72,80000,30/06/2012,"palo alto, california",doesn't have kids,virgo but it doesn’t matter,sometimes,"english (fluently), c++ (fluently), spanish (poorly), lisp (okay)",25-34,190,97,4,20-30,Free,10
826770,25,single,f,anything,socially,64,-1,30/06/2012,"walnut creek, california",,aries,no,english,25-34,216,88,9,20-30,Free,9
866318,25,single,m,strictly anything,socially,74,60000,29/06/2012,"san francisco, california",,cancer but it doesn’t matter,no,english (fluently),25-34,50,70,4,20-30,Free,10
172095,23,single,m,,socially,76,-1,21/06/2012,"hayward, california",,virgo,no,english,18-24,291,83,9,18-28,Free,10
245155,29,single,m,anything,socially,72,100000,30/06/2012,"san francisco, california",doesn't have kids,leo,no,english,25-34,80,98,4,24-34,Free,8
280509,37,single,m,mostly anything,socially,74,80000,28/06/2012,"castro valley, california",,gemini but it doesn’t matter,no,english (fluently),35-44,488,76,2,32-42,Free,9
491023,25,single,m,,socially,71,-1,15/04/2012,"emeryville, california",wants kids,virgo but it doesn’t matter,no,english,25-34,382,57,2,20-30,Free,9
352660,24,single,m,,socially,73,-1,30/06/2012,"san francisco, california",doesn't have kids,cancer but it doesn’t matter,no,"english, japanese (okay), persian (poorly)",25-34,87,83,6,19-29,Premium,9
371733,24,single,f,,socially,61,-1,30/06/2012,"san francisco, california",doesn't have kids,virgo and it’s fun to think about,no,english,25-34,193,67,6,19-29,Premium,9
621374,29,single,m,strictly anything,socially,67,70000,29/06/2012,"san francisco, california","doesn't have kids, but wants them",capricorn and it’s fun to think about,no,"english (fluently), other (poorly)",25-34,103,100,7,24-34,Free,9
926112,39,single,m,mostly vegetarian,desperately,72,-1,28/06/2012,"oakland, california","doesn't have kids, but might want them",sagittarius and it’s fun to think about,sometimes,english (fluently),35-44,270,90,7,34-44,Free,1
921071,31,single,m,,socially,75,-1,07/06/2012,"san francisco, california",,pisces but it doesn’t matter,when drinking,"english (fluently), spanish (poorly)",25-34,95,61,3,26-36,Free,8
